"","reth","scheme","sex","year","cause","e0","cause_contribution","cause_contribution_months"
"1603","nhw","Underlying","female",2013,"Respiratory",81.1415073315867,-0.98107457033079,-11.7728948439695
"1604","nhw","Underlying","male",2013,"Respiratory",76.4669538826248,-0.847955348979141,-10.1754641877497
"1605","nhb","Underlying","female",2013,"Respiratory",78.0362380401684,-0.659002684923806,-7.90803221908567
"1606","nhb","Underlying","male",2013,"Respiratory",71.8283628933767,-0.697534082065786,-8.37040898478944
"1607","latinx","Underlying","female",2013,"Respiratory",84.6899921501619,-0.591533033137921,-7.09839639765505
"1608","latinx","Underlying","male",2013,"Respiratory",80.0609432187543,-0.707968013855861,-8.49561616627034
"1609","nhw","Underlying","female",2014,"Respiratory",81.2016592198798,-0.969145920372725,-11.6297510444727
"1610","nhw","Underlying","male",2014,"Respiratory",76.4948359810366,-0.840253305011572,-10.0830396601389
"1611","nhb","Underlying","female",2014,"Respiratory",78.1702149165092,-0.655802909206116,-7.86963491047339
"1612","nhb","Underlying","male",2014,"Respiratory",72.0423021711168,-0.683080229077419,-8.19696274892902
"1613","latinx","Underlying","female",2014,"Respiratory",84.8691691836429,-0.608694754660547,-7.30433705592657
"1614","latinx","Underlying","male",2014,"Respiratory",80.1821101927682,-0.6842470081328,-8.2109640975936
"1615","nhw","Underlying","female",2015,"Respiratory",81.0273200851816,-0.979715066350636,-11.7565807962076
"1616","nhw","Underlying","male",2015,"Respiratory",76.3332390614916,-0.833587568519434,-10.0030508222332
"1617","nhb","Underlying","female",2015,"Respiratory",78.107996370024,-0.649756342474376,-7.79707610969251
"1618","nhb","Underlying","male",2015,"Respiratory",71.7190474589254,-0.690014277246078,-8.28017132695294
"1619","latinx","Underlying","female",2015,"Respiratory",84.8104525043823,-0.577339062112415,-6.92806874534898
"1620","latinx","Underlying","male",2015,"Respiratory",80.0390792203371,-0.633990636192195,-7.60788763430634
"1621","nhw","Underlying","female",2016,"Respiratory",81.0688498147077,-0.958370288711706,-11.5004434645405
"1622","nhw","Underlying","male",2016,"Respiratory",76.1991587542719,-0.820277658533072,-9.84333190239687
"1623","nhb","Underlying","female",2016,"Respiratory",77.9696601136623,-0.661477082491785,-7.93772498990143
"1624","nhb","Underlying","male",2016,"Respiratory",71.4393504479836,-0.684992000530855,-8.21990400637026
"1625","latinx","Underlying","female",2016,"Respiratory",84.9136578277131,-0.555561822418326,-6.66674186901992
"1626","latinx","Underlying","male",2016,"Respiratory",80.0348065080726,-0.651118709921477,-7.81342451905772
"1627","nhw","Underlying","female",2017,"Respiratory",81.0178320411286,-0.978255859243845,-11.7390703109261
"1628","nhw","Underlying","male",2017,"Respiratory",76.1414679902183,-0.820089008166704,-9.84106809800045
"1629","nhb","Underlying","female",2017,"Respiratory",78.0777220837473,-0.668257626685914,-8.01909152023097
"1630","nhb","Underlying","male",2017,"Respiratory",71.3188000045829,-0.66535736313898,-7.98428835766777
"1631","latinx","Underlying","female",2017,"Respiratory",84.943524552072,-0.595845817763234,-7.15014981315881
"1632","latinx","Underlying","male",2017,"Respiratory",79.9899144864707,-0.612758365356115,-7.35310038427338
"1633","nhw","Underlying","female",2018,"Respiratory",81.1699850345079,-0.974273210417536,-11.6912785250104
"1634","nhw","Underlying","male",2018,"Respiratory",76.3101125511254,-0.836692704099875,-10.0403124491985
"1635","nhb","Underlying","female",2018,"Respiratory",78.163469915128,-0.700843111589435,-8.41011733907322
"1636","nhb","Underlying","male",2018,"Respiratory",71.3758666219555,-0.688870723035009,-8.26644867642011
"1637","latinx","Underlying","female",2018,"Respiratory",85.1021710819168,-0.595494647292156,-7.14593576750588
"1638","latinx","Underlying","male",2018,"Respiratory",80.0678568745441,-0.640928242739392,-7.6911389128727
"1639","nhw","Underlying","female",2019,"Respiratory",81.3674518762129,-0.937569572132773,-11.2508348655933
"1640","nhw","Underlying","male",2019,"Respiratory",76.4654828070975,-0.788636621328067,-9.4636394559368
"1641","nhb","Underlying","female",2019,"Respiratory",78.2759667813221,-0.657839959409969,-7.89407951291963
"1642","nhb","Underlying","male",2019,"Respiratory",71.4327785226768,-0.666050505073116,-7.99260606087739
"1643","latinx","Underlying","female",2019,"Respiratory",85.2512385174442,-0.53790922269306,-6.45491067231671
"1644","latinx","Underlying","male",2019,"Respiratory",80.1476677137057,-0.618632284814069,-7.42358741776883
"1645","nhw","Underlying","female",2020,"Respiratory",80.2121747443938,-0.798564294344956,-9.58277153213947
"1646","nhw","Underlying","male",2020,"Respiratory",74.9323460768662,-0.677353218639382,-8.12823862367259
"1647","nhb","Underlying","female",2020,"Respiratory",75.5168175251525,-0.577010811127622,-6.92412973353146
"1648","nhb","Underlying","male",2020,"Respiratory",67.7944462115511,-0.539315692223241,-6.47178830667889
"1649","latinx","Underlying","female",2020,"Respiratory",82.3420817228026,-0.435852802796219,-5.23023363355463
"1650","latinx","Underlying","male",2020,"Respiratory",75.6218487269796,-0.433824877113238,-5.20589852535886
"1651","nhw","Masters","female",2010,"Infectious",81.0958358509852,-0.276037784864272,-3.31245341837126
"1652","nhw","Masters","male",2010,"Infectious",76.3627105101001,-0.298498996677495,-3.58198796012994
"1653","nhb","Masters","female",2010,"Infectious",77.643389616709,-0.628829012646207,-7.54594815175449
"1654","nhb","Masters","male",2010,"Infectious",71.3974880681674,-0.745147799476726,-8.94177359372071
"1655","latinx","Masters","female",2010,"Infectious",84.5704956077972,-0.345829573491073,-4.14995488189288
"1656","latinx","Masters","male",2010,"Infectious",79.6855393094469,-0.464873598183033,-5.57848317819639
"1657","nhw","Masters","female",2011,"Infectious",81.0559078234707,-0.279292217623635,-3.35150661148361
"1658","nhw","Masters","male",2011,"Infectious",76.3683150807214,-0.296361840289592,-3.5563420834751
"1659","nhb","Masters","female",2011,"Infectious",77.7747835111895,-0.606188135645326,-7.27425762774391
"1660","nhb","Masters","male",2011,"Infectious",71.691612316504,-0.701662194555638,-8.41994633466766
"1661","latinx","Masters","female",2011,"Infectious",84.6397629727617,-0.361512084872246,-4.33814501846695
"1662","latinx","Masters","male",2011,"Infectious",79.9619297837395,-0.460180562118367,-5.52216674542041
"1663","nhw","Masters","female",2012,"Infectious",81.1605632551706,-0.274328924246888,-3.29194709096265
"1664","nhw","Masters","male",2012,"Infectious",76.5098074861679,-0.298551416966475,-3.5826170035977
"1665","nhb","Masters","female",2012,"Infectious",78.0584103142106,-0.582651351341198,-6.99181621609438
"1666","nhb","Masters","male",2012,"Infectious",71.8070340366304,-0.663404347927283,-7.9608521751274
"1667","latinx","Masters","female",2012,"Infectious",84.6419038870435,-0.338124233276062,-4.05749079931275
"1668","latinx","Masters","male",2012,"Infectious",80.0079522616595,-0.457776604549693,-5.49331925459632
"1669","nhw","Masters","female",2013,"Infectious",81.1415073315867,-0.283198869697202,-3.39838643636642
"1670","nhw","Masters","male",2013,"Infectious",76.4669538826248,-0.300504877416998,-3.60605852900397
"1671","nhb","Masters","female",2013,"Infectious",78.0362380401684,-0.562758852192559,-6.75310622631071
"1672","nhb","Masters","male",2013,"Infectious",71.8283628933767,-0.669609242935067,-8.0353109152208
"1673","latinx","Masters","female",2013,"Infectious",84.6899921501619,-0.336534398326265,-4.03841277991518
"1674","latinx","Masters","male",2013,"Infectious",80.0609432187543,-0.445266919439732,-5.34320303327678
"1675","nhw","Masters","female",2014,"Infectious",81.2016592198798,-0.290289428945513,-3.48347314734616
"1676","nhw","Masters","male",2014,"Infectious",76.4948359810366,-0.29857960964425,-3.582955315731
"1677","nhb","Masters","female",2014,"Infectious",78.1702149165092,-0.560235004015425,-6.7228200481851
"1678","nhb","Masters","male",2014,"Infectious",72.0423021711168,-0.644129125674041,-7.7295495080885
"1679","latinx","Masters","female",2014,"Infectious",84.8691691836429,-0.327830793083322,-3.93396951699987
"1680","latinx","Masters","male",2014,"Infectious",80.1821101927682,-0.424465354020384,-5.09358424824461
"1681","nhw","Masters","female",2015,"Infectious",81.0273200851816,-0.285603014019287,-3.42723616823145
"1682","nhw","Masters","male",2015,"Infectious",76.3332390614916,-0.295455865574681,-3.54547038689617
"1683","nhb","Masters","female",2015,"Infectious",78.107996370024,-0.549756291912743,-6.59707550295292
"1684","nhb","Masters","male",2015,"Infectious",71.7190474589254,-0.629499576255881,-7.55399491507058
"1685","latinx","Masters","female",2015,"Infectious",84.8104525043823,-0.321502213750378,-3.85802656500454
"1686","latinx","Masters","male",2015,"Infectious",80.0390792203371,-0.424936556492796,-5.09923867791355
"1687","nhw","Masters","female",2016,"Infectious",81.0688498147077,-0.278814904912892,-3.3457788589547
"1688","nhw","Masters","male",2016,"Infectious",76.1991587542719,-0.29210180846971,-3.50522170163651
"1689","nhb","Masters","female",2016,"Infectious",77.9696601136623,-0.540282061323666,-6.48338473588399
"1690","nhb","Masters","male",2016,"Infectious",71.4393504479836,-0.588652198830061,-7.06382638596074
"1691","latinx","Masters","female",2016,"Infectious",84.9136578277131,-0.309894866506639,-3.71873839807967
"1692","latinx","Masters","male",2016,"Infectious",80.0348065080726,-0.395435038933229,-4.74522046719875
"1693","nhw","Masters","female",2017,"Infectious",81.0178320411286,-0.272495708650169,-3.26994850380203
"1694","nhw","Masters","male",2017,"Infectious",76.1414679902183,-0.274367561785525,-3.29241074142629
"1695","nhb","Masters","female",2017,"Infectious",78.0777220837473,-0.497542347716148,-5.97050817259378
"1696","nhb","Masters","male",2017,"Infectious",71.3188000045829,-0.556495925622812,-6.67795110747375
"1697","latinx","Masters","female",2017,"Infectious",84.943524552072,-0.297720563574828,-3.57264676289793
"1698","latinx","Masters","male",2017,"Infectious",79.9899144864707,-0.387444435677253,-4.64933322812703
"1699","nhw","Masters","female",2018,"Infectious",81.1699850345079,-0.267209635108898,-3.20651562130678
"1700","nhw","Masters","male",2018,"Infectious",76.3101125511254,-0.272164436126545,-3.26597323351854
"1701","nhb","Masters","female",2018,"Infectious",78.163469915128,-0.482473834373266,-5.78968601247919
"1702","nhb","Masters","male",2018,"Infectious",71.3758666219555,-0.528830786304098,-6.34596943564918
"1703","latinx","Masters","female",2018,"Infectious",85.1021710819168,-0.297577913871635,-3.57093496645962
"1704","latinx","Masters","male",2018,"Infectious",80.0678568745441,-0.363346925706963,-4.36016310848356
"1705","nhw","Masters","female",2019,"Infectious",81.3674518762129,-0.25449235811088,-3.05390829733057
"1706","nhw","Masters","male",2019,"Infectious",76.4654828070975,-0.261789440017338,-3.14147328020806
"1707","nhb","Masters","female",2019,"Infectious",78.2759667813221,-0.468120256179745,-5.61744307415694
"1708","nhb","Masters","male",2019,"Infectious",71.4327785226768,-0.508441633975124,-6.10129960770149
"1709","latinx","Masters","female",2019,"Infectious",85.2512385174442,-0.276780468800595,-3.32136562560714
"1710","latinx","Masters","male",2019,"Infectious",80.1476677137057,-0.341726659883065,-4.10071991859678
"1711","nhw","Masters","female",2020,"Infectious",80.2121747443938,-0.236988785319497,-2.84386542383396
"1712","nhw","Masters","male",2020,"Infectious",74.9323460768662,-0.238575829115305,-2.86290994938366
"1713","nhb","Masters","female",2020,"Infectious",75.5168175251525,-0.414328937819548,-4.97194725383457
"1714","nhb","Masters","male",2020,"Infectious",67.7944462115511,-0.41804998387704,-5.01659980652448
"1715","latinx","Masters","female",2020,"Infectious",82.3420817228026,-0.240553334068295,-2.88664000881954
"1716","latinx","Masters","male",2020,"Infectious",75.6218487269796,-0.279092526895226,-3.34911032274272
"1717","nhw","Acosta","female",2010,"Infectious",81.0958358509852,-0.276037784864272,-3.31245341837126
"1718","nhw","Acosta","male",2010,"Infectious",76.3627105101001,-0.298498996677495,-3.58198796012994
"1719","nhb","Acosta","female",2010,"Infectious",77.643389616709,-0.628829012646207,-7.54594815175449
"1720","nhb","Acosta","male",2010,"Infectious",71.3974880681674,-0.745147799476726,-8.94177359372071
"1721","latinx","Acosta","female",2010,"Infectious",84.5704956077972,-0.345829573491073,-4.14995488189288
"1722","latinx","Acosta","male",2010,"Infectious",79.6855393094469,-0.464873598183033,-5.57848317819639
"1723","nhw","Acosta","female",2011,"Infectious",81.0559078234707,-0.279292217623635,-3.35150661148361
"1724","nhw","Acosta","male",2011,"Infectious",76.3683150807214,-0.296361840289592,-3.5563420834751
"1725","nhb","Acosta","female",2011,"Infectious",77.7747835111895,-0.606188135645326,-7.27425762774391
"1726","nhb","Acosta","male",2011,"Infectious",71.691612316504,-0.701662194555638,-8.41994633466766
"1727","latinx","Acosta","female",2011,"Infectious",84.6397629727617,-0.361512084872246,-4.33814501846695
"1728","latinx","Acosta","male",2011,"Infectious",79.9619297837395,-0.460180562118367,-5.52216674542041
"1729","nhw","Acosta","female",2012,"Infectious",81.1605632551706,-0.274328924246888,-3.29194709096265
"1730","nhw","Acosta","male",2012,"Infectious",76.5098074861679,-0.298551416966475,-3.5826170035977
"1731","nhb","Acosta","female",2012,"Infectious",78.0584103142106,-0.582651351341198,-6.99181621609438
"1732","nhb","Acosta","male",2012,"Infectious",71.8070340366304,-0.663404347927283,-7.9608521751274
"1733","latinx","Acosta","female",2012,"Infectious",84.6419038870435,-0.338124233276062,-4.05749079931275
"1734","latinx","Acosta","male",2012,"Infectious",80.0079522616595,-0.457776604549693,-5.49331925459632
"1735","nhw","Acosta","female",2013,"Infectious",81.1415073315867,-0.283198869697202,-3.39838643636642
"1736","nhw","Acosta","male",2013,"Infectious",76.4669538826248,-0.300504877416998,-3.60605852900397
"1737","nhb","Acosta","female",2013,"Infectious",78.0362380401684,-0.562758852192559,-6.75310622631071
"1738","nhb","Acosta","male",2013,"Infectious",71.8283628933767,-0.669609242935067,-8.0353109152208
"1739","latinx","Acosta","female",2013,"Infectious",84.6899921501619,-0.336534398326265,-4.03841277991518
"1740","latinx","Acosta","male",2013,"Infectious",80.0609432187543,-0.445266919439732,-5.34320303327678
"1741","nhw","Acosta","female",2014,"Infectious",81.2016592198798,-0.290289428945513,-3.48347314734616
"1742","nhw","Acosta","male",2014,"Infectious",76.4948359810366,-0.29857960964425,-3.582955315731
"1743","nhb","Acosta","female",2014,"Infectious",78.1702149165092,-0.560235004015425,-6.7228200481851
"1744","nhb","Acosta","male",2014,"Infectious",72.0423021711168,-0.644129125674041,-7.7295495080885
"1745","latinx","Acosta","female",2014,"Infectious",84.8691691836429,-0.327830793083322,-3.93396951699987
"1746","latinx","Acosta","male",2014,"Infectious",80.1821101927682,-0.424465354020384,-5.09358424824461
"1747","nhw","Acosta","female",2015,"Infectious",81.0273200851816,-0.285603014019287,-3.42723616823145
"1748","nhw","Acosta","male",2015,"Infectious",76.3332390614916,-0.295455865574681,-3.54547038689617
"1749","nhb","Acosta","female",2015,"Infectious",78.107996370024,-0.549756291912743,-6.59707550295292
"1750","nhb","Acosta","male",2015,"Infectious",71.7190474589254,-0.629499576255881,-7.55399491507058
"1751","latinx","Acosta","female",2015,"Infectious",84.8104525043823,-0.321502213750378,-3.85802656500454
"1752","latinx","Acosta","male",2015,"Infectious",80.0390792203371,-0.424936556492796,-5.09923867791355
"1753","nhw","Acosta","female",2016,"Infectious",81.0688498147077,-0.278814904912892,-3.3457788589547
"1754","nhw","Acosta","male",2016,"Infectious",76.1991587542719,-0.29210180846971,-3.50522170163651
